order_id,order_date,customer_id,product_id,category,price,quantity,discount_pct,revenue,sales_channel,country,returned,customer_age,customer_gender
ORD106778,08-05-2024,CUST3659,PROD3793,Accessories,17.74,1,0,17.74,Marketplace,USA,0,65,F
ORD106779,10-02-2025,CUST3244,PROD4772,Tops,90.4,1,0,90.4,Website,India,0,34,F
ORD106780,09-09-2023,CUST4175,PROD3463,Tops,180.61,1,0,180.61,Website,France,0,49,F
ORD106781,11-04-2023,CUST2261,PROD3070,Footwear,126.74,1,0,126.74,Marketplace,France,0,19,F
ORD106782,22-11-2024,CUST1464,PROD6479,Bottoms,108.77,1,5,103.33,Marketplace,USA,0,27,F
ORD106783,17-11-2021,CUST3418,PROD9074,Accessories,270.62,1,0,270.62,Mobile App,France,0,30,F
ORD106784,02-12-2023,CUST1582,PROD6227,Dresses,74.41,1,0,74.41,Mobile App,India,0,64,F
ORD106785,06-12-2024,CUST4667,PROD6296,Accessories,265.93,1,5,252.63,Marketplace,UK,0,52,U
ORD106786,19-03-2023,CUST1432,PROD5581,Dresses,68.4,1,0,68.4,Marketplace,India,0,19,M
ORD106787,23-01-2024,CUST3596,PROD1632,Tops,203.82,1,0,203.82,Marketplace,Australia,0,23,F
ORD106788,07-01-2021,CUST3279,PROD3139,Tops,290.61,1,0,290.61,Marketplace,USA,0,37,F
ORD106789,29-09-2020,CUST3976,PROD1187,Bottoms,222.07,1,0,222.07,Website,India,0,25,M
ORD106790,28-08-2020,CUST3637,PROD2457,Tops,160.77,1,0,160.77,Marketplace,USA,0,43,M
ORD106791,01-01-2025,CUST1988,PROD3204,Outerwear,224.59,1,0,224.59,Marketplace,India,0,43,U
ORD106792,16-05-2023,CUST1017,PROD6820,Bottoms,182.19,1,0,182.19,Mobile App,India,0,35,F
ORD106793,03-05-2023,CUST2092,PROD4528,Tops,137.95,1,0,137.95,Mobile App,USA,0,56,M
ORD106794,29-08-2022,CUST4171,PROD7644,Dresses,298.2,1,0,298.2,Mobile App,Germany,1,22,M
ORD106795,27-10-2020,CUST2660,PROD6786,Tops,263.96,1,0,263.96,Website,UK,0,19,F
ORD106796,10-01-2025,CUST1090,PROD4292,Tops,222.06,1,0,222.06,Website,India,0,63,F
ORD106797,22-09-2023,CUST4592,PROD5728,Dresses,196.87,1,0,196.87,Website,Australia,0,37,M
ORD106798,26-08-2021,CUST3029,PROD5239,Activewear,258.95,1,5,246,Website,UK,0,52,F
ORD106799,22-07-2020,CUST3292,PROD1498,Bottoms,140.17,1,20,112.14,Website,India,0,37,M
ORD106800,29-03-2025,CUST3610,PROD1304,Dresses,51.06,1,0,51.06,Mobile App,USA,0,62,F
ORD106801,02-07-2023,CUST1230,PROD6761,Tops,82.36,1,0,82.36,Website,France,0,21,F
ORD106802,08-04-2025,CUST4587,PROD6905,Outerwear,19.81,2,0,39.62,Mobile App,Australia,0,33,F
ORD106803,25-04-2025,CUST2997,PROD4562,Bottoms,38.85,1,0,38.85,Store Pickup,India,0,23,F
ORD106804,18-11-2023,CUST3103,PROD4936,Outerwear,159.46,1,10,143.51,Mobile App,USA,0,42,U
ORD106805,02-01-2024,CUST2593,PROD4791,Dresses,204.92,1,0,204.92,Mobile App,India,0,58,F
ORD106806,12-07-2020,CUST3126,PROD6818,Tops,194.58,1,0,194.58,Website,France,0,20,F
ORD106807,10-12-2024,CUST1361,PROD8449,Activewear,148.61,1,0,148.61,Website,USA,0,63,F
ORD106808,09-09-2023,CUST2749,PROD9988,Tops,234.57,1,0,234.57,Store Pickup,India,0,23,M
ORD106809,14-07-2023,CUST1778,PROD9734,Bottoms,136.15,1,0,136.15,Mobile App,France,0,57,F
ORD106810,28-08-2020,CUST4982,PROD8992,Tops,101,1,0,101,Mobile App,India,0,60,F
ORD106811,10-08-2024,CUST2868,PROD4256,Accessories,176.35,1,0,176.35,Website,USA,0,26,F
ORD106812,28-12-2021,CUST4021,PROD5566,Outerwear,191.44,1,0,191.44,Website,India,0,24,F
ORD106813,25-02-2025,CUST3962,PROD4946,Accessories,208.12,1,0,208.12,Website,France,0,57,F
ORD106814,09-02-2021,CUST2628,PROD5279,Tops,175.68,1,0,175.68,Website,Germany,0,31,F
ORD106815,16-02-2022,CUST1647,PROD3005,Tops,71.42,1,0,71.42,Mobile App,India,0,39,F
ORD106816,19-10-2021,CUST3722,PROD3838,Tops,161.1,1,0,161.1,Website,UK,0,58,F
ORD106817,25-12-2023,CUST2630,PROD1286,Footwear,146.97,1,0,146.97,Store Pickup,India,0,43,F
ORD106818,06-10-2020,CUST4463,PROD1981,Activewear,50.56,1,0,50.56,Mobile App,India,0,57,F
ORD106819,12-06-2024,CUST3578,PROD1910,Activewear,227.51,1,0,227.51,Mobile App,France,0,29,M
ORD106820,20-04-2024,CUST4609,PROD4741,Activewear,213.06,1,0,213.06,Website,USA,0,64,F
ORD106821,14-06-2024,CUST1675,PROD3930,Dresses,227.88,1,0,227.88,Website,India,0,40,M
ORD106822,10-03-2021,CUST2106,PROD2925,Dresses,22.46,1,0,22.46,Website,India,0,44,M
ORD106823,19-04-2024,CUST3499,PROD3029,Footwear,110.67,1,0,110.67,Website,USA,0,36,F
ORD106824,15-08-2022,CUST2054,PROD2718,Bottoms,93.38,1,0,93.38,Mobile App,India,0,63,F
ORD106825,15-03-2020,CUST1359,PROD3899,Dresses,297.44,1,0,297.44,Marketplace,India,0,21,M
ORD106826,13-06-2021,CUST3052,PROD1929,Tops,111.11,1,15,94.44,Website,India,0,56,F
ORD106827,08-05-2022,CUST3579,PROD9992,Tops,114.75,1,15,97.54,Website,India,0,51,F
ORD106828,22-12-2023,CUST4859,PROD9639,Tops,171.06,1,30,119.74,Website,India,0,50,M
ORD106829,30-07-2023,CUST3975,PROD2308,Outerwear,298.9,1,0,298.9,Store Pickup,Australia,0,52,F
ORD106830,01-01-2025,CUST4506,PROD2569,Tops,180.83,1,0,180.83,Website,UK,1,31,M
ORD106831,30-03-2023,CUST4201,PROD8719,Accessories,251.2,1,10,226.08,Website,UK,0,44,F
ORD106832,16-11-2022,CUST4915,PROD9269,Activewear,57.62,1,0,57.62,Mobile App,UK,1,47,F
ORD106833,15-11-2023,CUST3515,PROD9940,Accessories,39.12,1,20,31.3,Website,India,0,18,M
ORD106834,22-01-2023,CUST3333,PROD2774,Activewear,50.82,1,0,50.82,Website,India,0,20,F
ORD106835,03-07-2020,CUST2388,PROD5644,Tops,207.35,2,0,414.7,Website,India,0,55,F
ORD106836,06-12-2024,CUST4577,PROD8526,Tops,97.6,1,0,97.6,Website,India,0,53,F
ORD106837,24-11-2022,CUST2680,PROD9778,Accessories,22.55,1,0,22.55,Website,USA,0,57,F
ORD106838,07-01-2024,CUST4730,PROD8861,Outerwear,114.35,1,0,114.35,Mobile App,USA,0,28,F
ORD106839,10-03-2025,CUST3817,PROD1955,Activewear,183.11,1,0,183.11,Website,India,0,53,F
ORD106840,31-01-2024,CUST4739,PROD4580,Tops,71.25,1,0,71.25,Website,India,1,51,M
ORD106841,02-11-2021,CUST1247,PROD4417,Dresses,296.37,1,0,296.37,Website,Australia,0,57,M
ORD106842,31-01-2021,CUST4184,PROD2218,Footwear,78.04,1,0,78.04,Store Pickup,India,0,61,F
ORD106843,03-03-2020,CUST3552,PROD5740,Footwear,251.42,1,0,251.42,Website,India,0,49,F
ORD106844,11-09-2024,CUST3227,PROD2274,Bottoms,290.74,1,30,203.52,Website,India,0,28,U
ORD106845,01-07-2024,CUST4643,PROD6414,Outerwear,239.84,1,0,239.84,Website,France,0,63,F
ORD106846,11-05-2021,CUST4703,PROD7341,Tops,52.87,1,0,52.87,Mobile App,Germany,0,36,F
ORD106847,12-12-2022,CUST4564,PROD3504,Tops,276.12,1,0,276.12,Website,India,0,60,M
ORD106848,27-02-2022,CUST1699,PROD4884,Dresses,125.92,1,25,94.44,Website,India,0,60,M
ORD106849,17-02-2025,CUST4316,PROD6627,Footwear,267.58,1,15,227.44,Mobile App,India,0,58,F
ORD106850,02-01-2023,CUST1164,PROD7420,Outerwear,65.93,1,0,65.93,Marketplace,Germany,0,58,F
ORD106851,28-10-2020,CUST1177,PROD6659,Bottoms,75.6,1,0,75.6,Website,India,0,29,F
ORD106852,29-03-2022,CUST4799,PROD5647,Tops,190.23,1,0,190.23,Mobile App,Australia,0,44,F
ORD106853,01-06-2020,CUST4115,PROD2249,Accessories,131.06,1,0,131.06,Marketplace,UK,0,27,M
ORD106854,28-03-2024,CUST1560,PROD6820,Dresses,266.89,1,0,266.89,Marketplace,India,0,37,F
ORD106855,23-12-2024,CUST2168,PROD9296,Dresses,209.93,1,0,209.93,Mobile App,India,0,28,F
ORD106856,04-04-2020,CUST3304,PROD2725,Tops,199.94,1,0,199.94,Mobile App,India,0,35,F
ORD106857,17-08-2024,CUST1434,PROD5987,Activewear,98.43,1,0,98.43,Website,France,0,35,F
ORD106858,10-01-2020,CUST2405,PROD9787,Dresses,53.37,1,10,48.03,Marketplace,UK,0,60,F
ORD106859,05-12-2023,CUST4322,PROD2787,Activewear,89.39,1,0,89.39,Website,India,0,44,M
ORD106860,25-07-2020,CUST4405,PROD6011,Accessories,231.4,1,0,231.4,Website,India,0,28,F
ORD106861,28-01-2022,CUST4084,PROD9398,Outerwear,42.04,1,0,42.04,Website,India,0,22,F
ORD106862,29-11-2022,CUST2993,PROD2432,Bottoms,8.07,1,0,8.07,Website,Australia,0,36,F
ORD106863,09-12-2020,CUST3444,PROD8383,Tops,217.27,1,10,195.54,Marketplace,UK,0,47,F
ORD106864,28-02-2021,CUST2231,PROD9508,Activewear,244.55,1,0,244.55,Website,India,0,56,M
ORD106865,03-08-2022,CUST4856,PROD3597,Dresses,116.68,1,0,116.68,Website,India,0,50,F
ORD106866,14-11-2022,CUST2341,PROD1405,Bottoms,128.57,1,0,128.57,Store Pickup,India,0,18,M
ORD106867,20-08-2024,CUST1956,PROD1281,Tops,200.59,1,0,200.59,Website,India,0,56,F
ORD106868,19-04-2022,CUST3108,PROD5890,Dresses,130.69,1,0,130.69,Store Pickup,India,0,40,M
ORD106869,21-01-2025,CUST3343,PROD2413,Tops,269.18,1,5,255.72,Mobile App,UK,0,20,M
ORD106870,09-05-2022,CUST3339,PROD1905,Bottoms,75.09,1,0,75.09,Mobile App,India,0,60,M
ORD106871,21-03-2024,CUST3525,PROD5265,Bottoms,196.26,1,15,166.82,Website,USA,1,41,F
ORD106872,04-11-2024,CUST1153,PROD4757,Tops,233.45,1,10,210.1,Website,Australia,0,20,F
ORD106873,17-10-2023,CUST4402,PROD6006,Bottoms,131.26,1,0,131.26,Marketplace,India,0,55,F
ORD106874,25-11-2022,CUST2264,PROD1630,Footwear,285.27,1,0,285.27,Mobile App,Australia,0,62,M
ORD106875,09-09-2023,CUST2387,PROD9089,Footwear,69.7,1,0,69.7,Store Pickup,India,0,24,F
ORD106876,06-01-2024,CUST1655,PROD8266,Footwear,16.27,1,0,16.27,Mobile App,Australia,0,24,F
ORD106877,04-06-2023,CUST3680,PROD1406,Outerwear,9.38,1,15,7.97,Store Pickup,India,0,36,M
ORD106878,11-03-2025,CUST4794,PROD3026,Activewear,244.99,1,0,244.99,Mobile App,India,0,32,M
ORD106879,05-12-2024,CUST1986,PROD4850,Dresses,234.42,1,0,234.42,Website,India,1,24,M
ORD106880,02-07-2020,CUST2881,PROD1377,Outerwear,212.81,1,0,212.81,Website,India,0,25,F
ORD106881,27-10-2024,CUST3440,PROD1444,Dresses,270.17,1,0,270.17,Mobile App,Australia,0,31,F
ORD106882,06-06-2020,CUST1233,PROD7788,Dresses,143.27,1,0,143.27,Website,India,0,51,M
ORD106883,01-10-2024,CUST1529,PROD8779,Accessories,143.7,1,0,143.7,Website,USA,0,59,F
ORD106884,16-04-2024,CUST4552,PROD2160,Tops,106.58,1,0,106.58,Website,Germany,0,45,M
ORD106885,30-05-2020,CUST3049,PROD6824,Bottoms,200.44,1,0,200.44,Website,India,0,18,F
ORD106886,26-02-2024,CUST2231,PROD3011,Footwear,129.9,1,0,129.9,Marketplace,India,0,36,F
ORD106887,31-07-2023,CUST4732,PROD6188,Tops,94.67,1,0,94.67,Mobile App,USA,0,55,M
ORD106888,13-03-2023,CUST4874,PROD8308,Dresses,131.03,1,0,131.03,Website,India,0,25,F
ORD106889,14-06-2025,CUST1048,PROD5284,Tops,76.91,1,0,76.91,Website,USA,0,54,U
ORD106890,08-08-2024,CUST2970,PROD1698,Tops,74.3,1,0,74.3,Website,India,0,48,F
ORD106891,08-01-2023,CUST1910,PROD1201,Footwear,199.21,1,0,199.21,Website,India,0,40,F
ORD106892,01-11-2023,CUST4434,PROD5745,Footwear,276.62,1,0,276.62,Store Pickup,India,0,26,F
ORD106893,23-04-2024,CUST3617,PROD5091,Outerwear,85.04,1,0,85.04,Website,India,0,34,F
ORD106894,06-07-2023,CUST2912,PROD2203,Tops,37.82,1,0,37.82,Marketplace,Australia,0,62,F
ORD106895,12-08-2024,CUST2514,PROD2396,Bottoms,282.1,2,0,564.2,Mobile App,India,0,45,F
ORD106896,20-09-2022,CUST1369,PROD3408,Bottoms,90.34,1,0,90.34,Marketplace,India,0,36,F
ORD106897,29-11-2021,CUST1439,PROD6382,Accessories,180.85,1,30,126.59,Mobile App,India,0,48,M
ORD106898,09-04-2022,CUST1215,PROD8112,Footwear,73.39,1,15,62.38,Marketplace,USA,0,63,F
ORD106899,24-03-2020,CUST3518,PROD6514,Outerwear,152.33,2,0,304.66,Mobile App,India,0,57,M
ORD106900,07-02-2022,CUST4375,PROD4763,Accessories,98.88,1,0,98.88,Website,India,0,40,F
ORD106901,01-09-2023,CUST1384,PROD4550,Dresses,280.13,1,0,280.13,Mobile App,India,0,50,F
ORD106902,30-07-2024,CUST2124,PROD7333,Accessories,102.79,2,0,205.58,Website,India,0,27,F
ORD106903,20-10-2023,CUST2911,PROD2250,Activewear,241.59,1,20,193.27,Website,India,1,37,M
ORD106904,12-11-2024,CUST4752,PROD8628,Accessories,160.92,1,0,160.92,Website,India,1,49,M
ORD106905,08-05-2022,CUST1405,PROD6939,Bottoms,212.57,1,0,212.57,Store Pickup,India,0,46,F
ORD106906,13-06-2020,CUST1880,PROD7772,Bottoms,48.46,1,0,48.46,Website,India,0,43,F
ORD106907,01-07-2022,CUST1747,PROD6439,Dresses,247.36,1,0,247.36,Marketplace,UK,0,56,F
ORD106908,02-03-2021,CUST4137,PROD6264,Accessories,246.38,1,25,184.78,Store Pickup,India,0,47,M
ORD106909,29-03-2022,CUST1789,PROD3439,Bottoms,242.3,1,0,242.3,Store Pickup,India,0,52,F
ORD106910,18-10-2021,CUST1907,PROD2465,Tops,15.79,1,15,13.42,Website,UK,0,56,F
ORD106911,11-08-2020,CUST4904,PROD4602,Bottoms,99.88,1,0,99.88,Website,India,0,24,F
ORD106912,07-11-2022,CUST2233,PROD8750,Accessories,47.45,1,0,47.45,Website,India,0,56,M
ORD106913,11-12-2023,CUST2993,PROD9819,Accessories,244.73,1,10,220.26,Website,USA,0,46,M
ORD106914,22-05-2020,CUST1990,PROD6829,Bottoms,213.42,1,0,213.42,Store Pickup,Australia,0,45,F
ORD106915,30-09-2022,CUST2871,PROD1451,Tops,244.85,1,0,244.85,Marketplace,Germany,0,22,F
ORD106916,24-08-2023,CUST3419,PROD5437,Dresses,214.88,1,25,161.16,Website,India,0,53,F
ORD106917,11-09-2021,CUST1138,PROD7034,Tops,100.61,1,0,100.61,Mobile App,India,0,43,F
ORD106918,02-03-2021,CUST4732,PROD3245,Accessories,8.19,1,0,8.19,Store Pickup,Germany,0,49,M
ORD106919,18-10-2022,CUST4824,PROD6342,Tops,232.82,1,0,232.82,Website,India,0,29,M
ORD106920,27-11-2020,CUST2346,PROD1199,Bottoms,155.16,1,5,147.4,Website,India,0,34,F
ORD106921,04-05-2020,CUST3341,PROD5339,Tops,85.41,1,0,85.41,Marketplace,Australia,1,29,F
ORD106922,12-02-2024,CUST3046,PROD8672,Tops,61.69,1,25,46.27,Marketplace,Australia,0,23,F
ORD106923,09-11-2022,CUST1137,PROD9355,Footwear,233.33,1,0,233.33,Marketplace,USA,0,52,F
ORD106924,17-07-2021,CUST1878,PROD9663,Footwear,230.96,1,0,230.96,Mobile App,India,0,23,M
ORD106925,15-11-2021,CUST4594,PROD3004,Footwear,98.63,1,0,98.63,Store Pickup,India,0,42,F
ORD106926,19-07-2022,CUST1564,PROD8198,Dresses,220.56,1,0,220.56,Mobile App,USA,0,65,M
ORD106927,28-09-2022,CUST1962,PROD3486,Bottoms,12.93,1,0,12.93,Marketplace,India,0,62,F
ORD106928,10-05-2023,CUST1560,PROD6422,Tops,234.7,1,0,234.7,Store Pickup,India,0,28,F
ORD106929,13-05-2020,CUST2878,PROD1789,Outerwear,87.5,1,0,87.5,Website,UK,0,27,F
ORD106930,18-07-2022,CUST4741,PROD5188,Dresses,205.58,1,0,205.58,Store Pickup,India,0,28,F
ORD106931,01-07-2022,CUST4408,PROD3795,Accessories,279.15,1,0,279.15,Website,India,1,37,F
ORD106932,20-01-2020,CUST3631,PROD1406,Tops,109.81,1,0,109.81,Marketplace,India,0,64,M
ORD106933,22-05-2023,CUST4455,PROD3184,Dresses,150.58,1,0,150.58,Website,India,0,61,F
ORD106934,03-11-2024,CUST4768,PROD9722,Activewear,82.71,1,0,82.71,Store Pickup,France,0,53,M
ORD106935,20-11-2021,CUST3779,PROD7022,Dresses,95.66,1,0,95.66,Mobile App,Australia,0,42,F
ORD106936,04-05-2023,CUST3258,PROD9066,Dresses,264.61,1,0,264.61,Mobile App,India,0,33,M
ORD106937,07-01-2020,CUST3074,PROD8187,Tops,129.46,1,0,129.46,Mobile App,India,0,24,F
ORD106938,07-10-2023,CUST4486,PROD5323,Activewear,241.78,1,0,241.78,Website,India,0,43,M
ORD106939,24-02-2022,CUST3750,PROD6471,Dresses,127.32,1,15,108.22,Mobile App,India,0,23,U
ORD106940,01-05-2021,CUST3991,PROD1976,Dresses,38,1,0,38,Website,UK,0,48,M
ORD106941,21-04-2024,CUST3689,PROD6067,Footwear,93.05,1,0,93.05,Website,India,0,55,M
ORD106942,01-04-2021,CUST2802,PROD1658,Bottoms,263.89,1,0,263.89,Website,India,0,56,F
ORD106943,26-09-2023,CUST1048,PROD3836,Tops,220.53,1,0,220.53,Mobile App,USA,0,46,M
ORD106944,20-11-2022,CUST1349,PROD2225,Bottoms,98.08,1,0,98.08,Mobile App,India,0,51,F
ORD106945,24-05-2023,CUST3311,PROD2924,Accessories,142.22,1,0,142.22,Website,UK,0,45,M
ORD106946,28-05-2025,CUST3362,PROD1718,Dresses,8.9,1,0,8.9,Website,India,0,54,F
ORD106947,17-06-2024,CUST3467,PROD4890,Bottoms,234.33,1,0,234.33,Website,India,0,28,F
ORD106948,05-06-2024,CUST1260,PROD7072,Bottoms,98.3,1,0,98.3,Mobile App,India,0,55,M
ORD106949,03-07-2024,CUST4727,PROD3222,Tops,65.95,1,5,62.65,Marketplace,France,0,49,F
ORD106950,13-05-2023,CUST3619,PROD8859,Outerwear,59,1,0,59,Website,India,0,39,F
ORD106951,25-05-2025,CUST1123,PROD7078,Tops,289.12,1,0,289.12,Mobile App,France,0,63,F
ORD106952,23-06-2023,CUST1668,PROD2353,Dresses,232.33,1,0,232.33,Mobile App,India,0,34,F
ORD106953,03-01-2022,CUST4765,PROD3826,Dresses,28.93,1,0,28.93,Website,India,0,30,F
ORD106954,28-02-2022,CUST4332,PROD9925,Tops,247.02,1,0,247.02,Website,India,0,35,F
ORD106955,04-09-2020,CUST1381,PROD8923,Activewear,226.43,1,0,226.43,Website,India,0,62,F
ORD106956,19-04-2025,CUST4386,PROD6054,Dresses,15.05,1,25,11.29,Website,Germany,0,64,F
ORD106957,18-02-2020,CUST2132,PROD6021,Footwear,223.76,1,0,223.76,Website,India,0,45,F
ORD106958,09-11-2022,CUST4618,PROD1538,Tops,38.42,1,0,38.42,Website,India,0,50,M
ORD106959,10-11-2023,CUST1180,PROD5783,Dresses,120.82,1,0,120.82,Mobile App,Australia,1,24,M
ORD106960,25-10-2022,CUST2331,PROD6505,Tops,30.09,1,0,30.09,Website,India,0,25,F
ORD106961,01-03-2023,CUST1520,PROD8208,Dresses,267.11,1,0,267.11,Website,India,0,31,M
ORD106962,11-06-2024,CUST1477,PROD1181,Tops,202.44,1,0,202.44,Website,India,0,18,M
ORD106963,08-03-2021,CUST2492,PROD2837,Activewear,220.45,1,0,220.45,Mobile App,India,0,42,U
ORD106964,04-08-2021,CUST3310,PROD5898,Dresses,200.09,1,0,200.09,Website,UK,0,58,F
ORD106965,09-04-2022,CUST3670,PROD2300,Dresses,201.64,1,0,201.64,Mobile App,India,0,60,M
ORD106966,13-06-2020,CUST3100,PROD9894,Tops,289.69,1,0,289.69,Marketplace,India,0,27,F
ORD106967,30-11-2022,CUST3614,PROD5963,Dresses,99.01,1,0,99.01,Store Pickup,India,0,38,F
ORD106968,10-11-2022,CUST4107,PROD5805,Bottoms,93.36,1,0,93.36,Marketplace,India,0,30,F
ORD106969,27-06-2021,CUST1728,PROD2872,Outerwear,231.92,1,0,231.92,Marketplace,India,0,46,F
ORD106970,29-10-2021,CUST2360,PROD5896,Bottoms,54.85,1,0,54.85,Website,Australia,0,32,F
ORD106971,13-01-2020,CUST4925,PROD6438,Dresses,191.12,1,0,191.12,Mobile App,India,0,27,F
ORD106972,10-08-2024,CUST4491,PROD8147,Tops,223.5,1,0,223.5,Store Pickup,India,0,41,F
ORD106973,06-01-2023,CUST2332,PROD3398,Outerwear,97.78,1,25,73.34,Website,India,0,65,M
ORD106974,29-02-2024,CUST2976,PROD7514,Dresses,113.73,1,0,113.73,Mobile App,India,0,49,M
ORD106975,02-02-2023,CUST4435,PROD1277,Tops,152.66,1,0,152.66,Mobile App,Australia,0,33,F
ORD106976,30-09-2021,CUST4283,PROD3012,Bottoms,201.63,1,0,201.63,Website,India,0,57,F
ORD106977,15-08-2022,CUST3102,PROD4082,Bottoms,34.65,1,0,34.65,Website,India,0,20,F
ORD106978,23-03-2025,CUST2386,PROD4558,Tops,131.9,1,0,131.9,Website,USA,0,23,F
ORD106979,09-01-2025,CUST1783,PROD5462,Footwear,31.58,1,30,22.11,Store Pickup,India,0,29,U
ORD106980,25-05-2023,CUST1793,PROD4776,Activewear,142.21,1,15,120.88,Store Pickup,France,0,55,M
ORD106981,19-08-2023,CUST3490,PROD6722,Outerwear,270.51,1,0,270.51,Mobile App,India,0,52,F
ORD106982,09-02-2025,CUST2401,PROD9091,Bottoms,82.21,1,0,82.21,Website,India,0,19,M
ORD106983,30-11-2023,CUST1859,PROD8386,Tops,69.13,1,0,69.13,Website,Australia,0,35,F
ORD106984,14-09-2020,CUST3519,PROD8021,Tops,199.94,1,0,199.94,Mobile App,India,0,27,F
ORD106985,24-03-2021,CUST4865,PROD2360,Dresses,11.93,1,0,11.93,Website,India,0,58,M
ORD106986,25-04-2024,CUST3792,PROD8500,Outerwear,170.91,1,0,170.91,Website,UK,0,27,M
ORD106987,27-11-2021,CUST1037,PROD1778,Accessories,65.34,1,0,65.34,Website,India,0,32,F
ORD106988,16-11-2020,CUST2304,PROD4723,Outerwear,149.66,1,5,142.18,Marketplace,India,0,27,F
ORD106989,20-11-2021,CUST3332,PROD6710,Tops,67.94,2,0,135.88,Mobile App,India,0,56,M
ORD106990,18-09-2023,CUST3809,PROD2301,Footwear,110.34,1,0,110.34,Website,USA,0,54,F
ORD106991,13-09-2020,CUST1671,PROD9324,Footwear,19.62,1,25,14.71,Mobile App,India,0,53,F
ORD106992,26-03-2020,CUST4755,PROD1807,Tops,166.41,1,25,124.81,Store Pickup,India,1,43,F
ORD106993,20-03-2022,CUST1119,PROD4132,Tops,86.39,2,0,172.78,Store Pickup,India,0,46,F
ORD106994,24-01-2024,CUST3057,PROD1988,Footwear,183.05,1,0,183.05,Marketplace,India,0,18,M
ORD106995,19-08-2020,CUST1196,PROD3561,Tops,175.39,1,0,175.39,Marketplace,UK,0,21,F
ORD106996,21-10-2024,CUST2651,PROD1034,Tops,295.46,1,0,295.46,Store Pickup,India,0,57,M
ORD106997,14-09-2023,CUST1652,PROD1984,Tops,261.97,1,0,261.97,Website,India,0,54,F
ORD106998,18-10-2024,CUST1139,PROD6377,Bottoms,18.77,1,0,18.77,Website,India,0,58,M
ORD106999,23-09-2022,CUST1113,PROD6655,Accessories,45.51,1,0,45.51,Website,India,0,61,U
ORD107000,29-10-2023,CUST4609,PROD3747,Activewear,130.9,1,0,130.9,Website,India,0,24,F
ORD107001,30-01-2023,CUST1734,PROD7289,Activewear,96.47,1,30,67.53,Mobile App,France,0,50,M
ORD107002,29-08-2024,CUST2660,PROD6281,Outerwear,162.23,1,0,162.23,Website,USA,0,54,F
ORD107003,01-02-2020,CUST1343,PROD7978,Tops,57.67,1,0,57.67,Website,India,0,23,F
ORD107004,18-10-2021,CUST4419,PROD1321,Dresses,128.9,1,5,122.45,Website,UK,0,25,F
ORD107005,14-02-2022,CUST4793,PROD8609,Footwear,66.76,1,0,66.76,Marketplace,India,0,65,F
ORD107006,29-07-2020,CUST2127,PROD5013,Accessories,260.41,1,0,260.41,Mobile App,India,0,54,F
ORD107007,13-11-2022,CUST1520,PROD5493,Activewear,85.98,1,0,85.98,Mobile App,India,0,19,F
ORD107008,08-11-2021,CUST2089,PROD2336,Tops,154.86,1,20,123.89,Website,USA,0,36,F
ORD107009,25-05-2021,CUST3958,PROD4746,Activewear,291.33,1,0,291.33,Marketplace,India,0,47,F
ORD107010,05-01-2025,CUST4591,PROD6088,Tops,103.08,1,0,103.08,Marketplace,UK,0,27,M
ORD107011,08-04-2022,CUST1506,PROD7893,Dresses,279.29,1,0,279.29,Website,France,0,53,F
ORD107012,02-01-2024,CUST4441,PROD9250,Tops,144.4,1,0,144.4,Mobile App,France,0,49,F
ORD107013,08-02-2020,CUST2088,PROD7296,Bottoms,204.73,1,0,204.73,Marketplace,India,0,21,F
ORD107014,05-05-2022,CUST1779,PROD2838,Dresses,299.64,1,25,224.73,Store Pickup,India,0,27,F
ORD107015,13-01-2023,CUST1738,PROD8531,Tops,171.5,1,10,154.35,Mobile App,India,0,24,F
ORD107016,24-02-2023,CUST2204,PROD2337,Footwear,130.41,2,0,260.82,Mobile App,UK,1,56,M
ORD107017,07-11-2021,CUST2918,PROD7022,Bottoms,35.85,1,0,35.85,Mobile App,UK,0,29,F
ORD107018,08-10-2020,CUST3864,PROD9965,Tops,188.05,1,0,188.05,Website,India,0,32,M
ORD107019,27-01-2024,CUST1735,PROD3455,Tops,270.91,1,0,270.91,Store Pickup,India,0,49,F
ORD107020,02-11-2021,CUST3326,PROD7357,Tops,175.16,1,30,122.61,Mobile App,India,0,57,F
ORD107021,26-05-2023,CUST2002,PROD5951,Bottoms,49.9,1,0,49.9,Marketplace,India,0,57,F
ORD107022,30-05-2020,CUST2798,PROD8435,Dresses,211.28,1,0,211.28,Website,India,0,64,F
ORD107023,02-02-2022,CUST2023,PROD7310,Tops,75.45,1,0,75.45,Website,India,0,46,F
ORD107024,09-12-2023,CUST1076,PROD7254,Dresses,217,1,0,217,Website,Germany,0,22,F
ORD107025,18-09-2022,CUST4603,PROD3399,Bottoms,185.41,1,0,185.41,Store Pickup,India,0,50,M
ORD107026,02-03-2023,CUST3397,PROD8685,Outerwear,69.08,1,0,69.08,Marketplace,India,0,21,M
ORD107027,22-09-2024,CUST4719,PROD6926,Outerwear,44.35,1,0,44.35,Marketplace,Germany,0,49,F
ORD107028,07-12-2024,CUST4608,PROD1355,Bottoms,6.12,1,25,4.59,Store Pickup,Australia,0,23,M
ORD107029,17-08-2024,CUST2845,PROD1227,Bottoms,170.97,1,0,170.97,Mobile App,UK,1,28,M
ORD107030,27-06-2020,CUST4478,PROD3004,Bottoms,13.4,1,0,13.4,Marketplace,India,0,30,F
